,step,fold_0,fold_1,fold_2,fold_3
40,330,0.8235294222831726,0.5816326737403871,0.3872548937797545,0.6574074029922485
41,335,0.5523256063461304,0.551886796951294,0.6078431606292725,0.8605769276618958
42,340,0.5372340679168701,0.679347813129425,0.7352941036224365,0.34545454382896423
43,345,0.4642857015132904,0.7446808218955994,0.386904776096344,0.644444465637207
44,355,0.7732558250427246,0.7448979616165161,0.8072916865348816,0.6499999761581421
45,360,0.5142857432365417,0.5697674155235289,0.8297872543334961,0.6666666865348816
46,365,0.7317073345184326,0.5147058963775635,0.739130437374115,0.6513158082962036
47,370,0.6287878751754761,0.8223684430122375,0.7426470518112183,0.6666666865348816
48,380,0.8571428656578064,0.7770270109176636,0.7279411554336548,0.4836956560611725
49,390,0.8571428656578064,0.6190476417541504,0.6802325844764711,0.7013888955116272
50,395,0.5546875,0.4852941036224365,0.5986841917037964,0.6730769276618958
51,405,0.699999988079071,0.6379310488700867,0.6764705777168274,0.7756410241127014
52,420,0.8937500119209291,0.6203703880310059,0.8333333134651184,0.4568965435028076
53,425,0.5952380895614624,0.6214285492897034,0.5208333134651184,0.455882340669632
54,430,0.8780487775802612,0.8243243098258972,0.5862069129943848,0.7430555820465088
55,435,0.7368420958518982,0.6982758641242981,0.699999988079071,0.7071428298950195
56,440,0.7419354915618896,0.7407407164573669,0.6838235259056091,0.8703703880310059
57,445,0.9407894611358644,0.8308823704719543,0.7083333134651184,0.6736111044883728
58,470,0.4270833432674408,0.5763888955116272,0.6666666865348816,0.578125
59,495,0.6100000143051147,0.8416666388511658,0.6759259104728699,0.6714285612106323
60,510,0.8666666746139526,0.767241358757019,0.5645161271095276,0.7870370149612427
61,520,0.5178571343421936,0.6499999761581421,0.5,0.6416666507720947
62,525,0.8295454382896423,0.6057692170143127,0.7272727489471436,0.5865384340286255
63,530,0.6363636255264282,0.6517857313156128,0.5394737124443054,0.7980769276618958
64,565,0.6071428656578064,0.5972222089767456,0.7375000119209291,0.4375
65,580,0.695652186870575,0.65625,0.578125,0.6666666865348816
66,590,0.6111111044883728,0.7840909361839294,0.46875,0.5833333134651184
67,595,0.7395833134651184,0.8095238208770752,0.625,0.7395833134651184
68,600,0.8374999761581421,0.5799999833106995,0.6309523582458496,0.6527777910232544
69,620,0.5789473652839661,0.637499988079071,0.5,0.5555555820465088
70,625,0.671875,0.59375,0.5333333611488342,0.5384615659713745
71,630,0.523809552192688,0.6029411554336548,0.1964285671710968,0.5961538553237915
72,645,0.8333333134651184,0.5833333134651184,0.8194444179534912,0.726190447807312
73,650,0.9166666865348816,0.6176470518112183,0.5277777910232544,0.5394737124443054
74,665,0.36666667461395264,0.30000001192092896,0.5166666507720947,0.7631579041481018
75,685,0.5714285969734192,0.5666666626930237,0.3846153914928436,0.9038461446762084
76,695,0.8000000119209291,0.5833333134651184,0.7321428656578064,0.9090909361839294
77,705,0.8461538553237915,0.5789473652839661,0.7916666865348816,0.6458333134651184
78,710,0.5833333134651184,0.6666666865348816,0.6538461446762085,0.5
79,715,0.3076923191547394,0.25,0.4791666567325592,0.6875
80,720,0.7692307829856873,0.8166666626930237,0.8333333134651184,0.5178571343421936
81,725,0.30000001192092896,0.5384615659713745,0.7708333134651184,0.5
82,730,0.6153846383094788,0.692307710647583,0.6346153616905212,0.5625
83,740,0.807692289352417,0.7307692170143127,0.8125,0.6458333134651184
84,750,0.5,0.5961538553237915,0.8125,0.4821428656578064
85,765,0.7692307829856873,0.6153846383094788,0.7115384340286255,0.5249999761581421
86,770,0.8461538553237915,0.796875,0.8409090638160706,0.6458333134651184
87,775,0.9090909361839294,0.44999998807907104,0.7045454382896423,0.4791666567325592
88,785,0.675000011920929,0.7692307829856873,0.4464285671710968,0.7045454382896423
89,790,0.4090909063816071,0.8653846383094788,0.699999988079071,0.6785714030265808
90,795,0.75,0.7708333134651184,0.7727272510528564,0.6818181872367859
91,805,0.7272727489471436,0.7916666865348816,0.6363636255264282,0.5
92,810,0.4772727191448212,0.699999988079071,0.5102739930152893,0.6136363744735718
93,820,0.7375776171684265,1.0,0.5162337422370911,0.523809552192688
94,825,0.6428571343421936,0.6684027910232544,0.6468023061752319,0.5145161151885986
95,835,0.6775147914886475,0.5463576316833496,0.4704861044883728,0.625
96,840,0.7682926654815674,0.6384891867637634,0.5766666531562805,0.5388198494911194
97,845,0.6938775777816772,0.5298013091087341,0.6097972989082336,0.5568965673446655
98,855,0.6736640930175781,0.5591602921485901,0.6775861978530884,0.5667939186096191
99,875,0.5193798542022705,0.5549242496490479,0.623913049697876,0.53925621509552
100,880,0.5795454382896423,0.5958333611488342,0.7148760557174683,0.5988371968269348
101,885,0.4921875,0.569915235042572,0.5302419066429138,0.5772357583045961
102,890,0.4903846085071564,0.5229358077049255,0.5647321343421936,0.5629370808601379
103,900,0.6435185074806213,0.5648148059844971,0.6908602118492126,0.6499999761581421
104,905,0.6005154848098755,0.595652163028717,0.6522727012634277,0.655701756477356
105,915,0.6407563090324402,0.5120000243186951,0.4885496199131012,0.7956989407539368
106,925,0.6869918704032898,0.51171875,0.6869158744812012,0.6412037014961243
107,930,0.6666666865348816,0.5095238089561462,0.5441176295280457,0.6702127456665039
108,935,0.6436781883239746,0.4714912176132202,0.78125,0.7025862336158752
109,940,0.6363636255264282,0.5984252095222473,0.6944444179534912,0.7166666388511658
110,950,0.7315789461135864,0.5747422575950623,0.6088235378265381,0.7235293984413147
111,955,0.5210526585578918,0.511904776096344,0.7533783912658691,0.6891891956329346
112,990,0.4554794430732727,0.5652173757553101,0.600649356842041,0.5941558480262756
113,1010,0.5563380122184753,0.6078431606292725,0.7933333516120911,0.6883116960525513
114,1030,0.4928571283817291,0.5274389982223511,0.496666669845581,0.6678571701049805
115,1035,0.585616409778595,0.6071428656578064,0.6091549396514893,0.7230769395828247
116,1040,0.5632529854774475,0.4889705777168274,0.7022058963775635,0.6205357313156128
117,1060,0.5362903475761414,0.5298507213592529,0.2890625,0.4107142984867096
118,1065,0.6475409865379333,0.5929487347602844,0.7083333134651184,0.631147563457489
119,1070,0.6929824352264404,0.6038461327552795,0.5294117927551271,0.5431034564971924
120,1075,0.6698113083839417,0.4863636493682861,0.780701756477356,0.7971698045730591
121,1090,0.5271739363670349,0.5531914830207825,0.8153846263885498,0.52173912525177
122,1095,0.4468085169792175,0.5044642686843872,0.5974576473236084,0.6372548937797546
123,1105,0.679347813129425,0.4433962404727936,0.6050000190734863,0.6682692170143127
124,1110,0.512499988079071,0.6436170339584351,0.640350878238678,0.8141025900840759
125,1115,0.5392156839370728,0.5232558250427246,0.640350878238678,0.5791666507720947
126,1125,0.515625,0.5555555820465088,0.6225489974021912,0.5694444179534912
127,1130,0.5888888835906982,0.6057692170143127,0.3729508221149445,0.6197916865348816
128,1135,0.567307710647583,0.5,0.707317054271698,0.5849999785423279
129,1145,0.5450000166893005,0.4811320900917053,0.3970588147640228,0.5214285850524902
130,1150,0.5099999904632568,0.5086206793785095,0.6176470518112183,0.7444444298744202
131,1155,0.75,0.5048077106475829,0.7598039507865906,0.7383720874786377
132,1160,0.375,0.5465116500854492,0.6602563858032227,0.7635135054588318
133,1165,0.5562499761581421,0.5980392098426819,0.5,0.75
134,1170,0.543749988079071,0.5192307829856873,0.5978260636329651,0.511904776096344
135,1185,0.5232558250427246,0.6337209343910217,0.4561403393745422,0.6730769276618958
136,1190,0.5064102411270142,0.5666666626930237,0.7435897588729858,0.7045454382896423
137,1200,0.6666666865348816,0.4596774280071258,0.6907894611358643,0.668749988079071
138,1220,0.5735294222831726,0.5214285850524902,0.5178571343421936,0.8333333134651184
139,1225,0.5882353186607361,0.609375,0.7352941036224365,0.6724137663841248
140,1235,0.625,0.5603448152542114,0.5833333134651184,0.8658536672592163
141,1245,0.6774193644523621,0.4324324429035187,0.732758641242981,0.625
142,1250,0.5277777910232544,0.4655172526836395,0.7678571343421936,0.7720588445663452
143,1275,0.4921875,0.5277777910232544,0.5699999928474426,0.5555555820465088
144,1290,0.6299999952316284,0.523809552192688,0.78125,0.5967742204666138
145,1295,0.5400000214576721,0.4772727191448212,0.8199999928474426,0.5625
146,1300,0.75,0.5333333611488342,0.6111111044883728,0.44565218687057495
147,1305,0.3541666567325592,0.5869565010070801,0.4666666686534882,0.6851851940155029
148,1315,0.5270270109176636,0.5514705777168274,0.5322580933570862,0.8125
149,1335,0.6899999976158142,0.6057692170143127,0.7840909361839294,0.77173912525177
150,1345,0.5714285969734192,0.6296296119689941,0.692307710647583,0.637499988079071
151,1355,0.44565218687057495,0.3958333432674408,0.550000011920929,0.5600000023841858
152,1360,0.6979166865348816,0.5375000238418579,0.34259259700775146,0.4545454680919647
153,1365,0.6842105388641357,0.4642857015132904,0.717391312122345,0.53125
154,1370,0.6458333134651184,0.5299999713897705,0.6315789222717285,0.4124999940395355
155,1385,0.511904776096344,0.487500011920929,0.7727272510528564,0.6022727489471436
156,1390,0.6875,0.532608687877655,0.6363636255264282,0.578125
157,1400,0.6805555820465088,0.5,0.6875,0.487500011920929
158,1410,0.550000011920929,0.65625,0.726190447807312,0.5441176295280457
159,1420,0.30882352590560913,0.5394737124443054,0.5333333611488342,0.4523809552192688
160,1445,0.532608687877655,0.5249999761581421,0.5,0.4861111044883728
161,1455,0.5555555820465088,0.5714285969734192,0.3571428656578064,0.4868420958518982
162,1460,0.46875,0.5714285969734192,0.7333333492279053,0.488095223903656
163,1475,0.75,0.6323529481887817,0.5555555820465088,0.5277777910232544
164,1480,0.6000000238418579,0.5874999761581421,0.6363636255264282,0.5714285969734192
165,1485,0.4464285671710968,0.7307692170143127,0.5714285969734192,0.44999998807907104
166,1490,0.6029411554336548,0.5,0.6000000238418579,0.625
167,1495,0.59375,0.5178571343421936,0.6666666865348816,0.44999998807907104
168,1500,0.5972222089767456,0.4833333194255829,0.8166666626930237,0.557692289352417
169,1505,0.75,0.6346153616905212,0.5384615659713745,0.6833333373069763
170,1510,0.6176470518112183,0.5833333134651184,0.942307710647583,0.550000011920929
171,1515,0.3529411852359772,0.5277777910232544,0.5833333134651184,0.5333333611488342
172,1535,0.3958333432674408,0.5961538553237915,0.8333333134651184,0.4583333432674408
173,1540,0.5681818127632141,0.5681818127632141,0.5,0.4318181872367859
174,1550,0.5192307829856873,0.5416666865348816,0.8125,0.5681818127632141
175,1565,0.4423076808452606,0.7321428656578064,0.6153846383094788,0.5192307829856873
176,1585,0.6428571343421936,0.6041666865348816,0.8409090638160706,0.4583333432674408
177,1590,0.6666666865348816,0.5192307829856873,0.9230769276618958,0.5416666865348816
178,1595,0.5909090638160706,0.6499999761581421,0.6363636255264282,0.5
179,1600,0.4090909063816071,0.375,0.8000000119209291,0.5454545617103577
180,1610,0.7954545617103577,0.5909090638160706,0.8636363744735718,0.550000011920929
181,1620,0.625,0.5,0.6136363744735718,0.42500001192092896
182,1625,0.625,0.6666666865348816,0.6057142615318298,0.625
183,1630,0.5045180916786194,0.5,0.6352739930152893,0.5318182110786438
184,1635,0.6376582384109497,0.5714285969734192,0.6584302186965942,0.5441176295280457
185,1650,0.4928057491779328,0.5777438879013062,0.5017361044883728,0.5225903391838074
186,1655,0.5073529481887817,0.5512820482254028,0.6123188138008118,0.5319148898124695
187,1665,0.5098425149917603,0.6545138955116272,0.520312488079071,0.4884615242481232
188,1685,0.5416666865348816,0.5015432238578796,0.6217391490936279,0.5376105904579163
189,1695,0.4477124214172363,0.6064189076423645,0.5282257795333862,0.4939024448394776
190,1705,0.5277777910232544,0.6000000238418579,0.6299999952316284,0.511904776096344
191,1710,0.5758928656578064,0.527999997138977,0.5848214030265808,0.5291666388511658
192,1715,0.4813084006309509,0.4810924232006073,0.6935483813285828,0.5284090638160706
193,1720,0.58203125,0.5594262480735779,0.5371286869049072,0.4649122953414917
194,1725,0.5252525210380554,0.4716494977474213,0.6365740895271301,0.5289473533630371
195,1735,0.5668103694915771,0.5286458134651184,0.5057252049446106,0.5065217614173889
196,1740,0.4651162922382355,0.5449438095092773,0.7897727489471436,0.5295698642730713
197,1755,0.5722891688346863,0.6030927896499634,0.7095959782600403,0.5049019455909729
198,1765,0.530927836894989,0.5663265585899353,0.6147058606147766,0.4277108311653137
199,1770,0.4947916567325592,0.5163043737411499,0.6265060305595398,0.5221518874168396
200,1780,0.6058823466300964,0.692307710647583,0.6554054021835327,0.5722891688346863
201,1790,0.5032467246055603,0.5898876190185547,0.7916666865348816,0.5229884982109071
202,1795,0.5189873576164246,0.4399999976158142,0.6605263352394104,0.5035714507102966
203,1800,0.4892857074737549,0.570652186870575,0.7147436141967773,0.4892473220825195
204,1810,0.5625,0.6619718074798584,0.7035714387893677,0.476666659116745
205,1815,0.4409722089767456,0.5528169274330139,0.6607142686843872,0.5476190447807312
206,1820,0.6022727489471436,0.5641025900840759,0.600649356842041,0.5189873576164246
207,1825,0.5298507213592529,0.5978260636329651,0.6590909361839294,0.5299999713897705
208,1835,0.6302816867828369,0.5884615182876587,0.6190476417541504,0.5454545617103577
209,1840,0.4836065471172333,0.5324074029922485,0.4933333396911621,0.47826087474823
210,1850,0.591549277305603,0.5551947951316833,0.6197183132171631,0.4888059794902802
211,1855,0.6066176295280457,0.5707547068595886,0.5882353186607361,0.5316901206970215
212,1865,0.5604838728904724,0.5778688788414001,0.7132353186607361,0.4666666686534882
213,1875,0.58984375,0.5357142686843872,0.296875,0.5
214,1880,0.6666666865348816,0.4625000059604645,0.7326388955116272,0.4589041173458099
215,1885,0.6041666865348816,0.6340579986572266,0.5294117927551271,0.5223214030265808
216,1890,0.6741071343421936,0.557692289352417,0.6754385828971863,0.4826388955116272
217,1895,0.4959677457809448,0.5409091114997864,0.7675438523292542,0.5048077106475829
218,1905,0.6313559412956238,0.5423728823661804,0.8153846263885498,0.5400000214576721
219,1910,0.6964285969734192,0.5660377144813538,0.6000000238418579,0.5330882072448729
220,1925,0.6354166865348816,0.5758928656578064,0.6315789222717285,0.563829779624939
221,1930,0.5714285969734192,0.478723406791687,0.545918345451355,0.5
222,1935,0.5666666626930237,0.58152174949646,0.6359649300575256,0.45744681358337397
223,1940,0.5372340679168701,0.625,0.3811475336551666,0.4322916567325592
224,1950,0.5769230723381042,0.5052083134651184,0.4695121943950653,0.5111111402511597
225,1955,0.5550000071525574,0.6590909361839294,0.707317054271698,0.5049019455909729
226,1960,0.5691489577293396,0.6057692170143127,0.406862735748291,0.4277777671813965
227,1965,0.6968085169792175,0.5729166865348816,0.7395833134651184,0.5340909361839294
228,1990,0.5089285969734192,0.53125,0.7132353186607361,0.4427083432674408
229,2010,0.43292683362960815,0.3804347813129425,0.7435897588729858,0.5328947305679321
230,2015,0.4632352888584137,0.5067567825317383,0.6395348906517029,0.4928571283817291
231,2025,0.5320512652397156,0.5178571343421936,0.3851351439952849,0.4193548262119293
232,2030,0.7368420958518982,0.5147058963775635,0.523809552192688,0.53125
233,2040,0.5303030014038086,0.6812499761581421,0.4632352888584137,0.4000000059604645
234,2075,0.5166666507720947,0.4516128897666931,0.7833333611488342,0.4833333194255829
235,2080,0.35576921701431274,0.6937500238418579,0.8333333134651184,0.5131579041481018
236,2095,0.53125,0.6458333134651184,0.8333333134651184,0.6136363744735718
237,2100,0.5642856955528259,0.5220588445663452,0.5799999833106995,0.578125
238,2105,0.4705882370471954,0.6048387289047241,0.78125,0.5648148059844971
239,2110,0.550000011920929,0.4285714328289032,0.6388888955116272,0.546875
240,2120,0.5899999737739563,0.4318181872367859,0.5083333253860474,0.52173912525177
241,2130,0.4722222089767456,0.6499999761581421,0.8148148059844971,0.5948275923728943
242,2140,0.6590909361839294,0.4722222089767456,0.5322580933570862,0.6442307829856873
243,2150,0.6578947305679321,0.4545454680919647,0.550000011920929,0.4625000059604645
244,2175,0.3899999856948853,0.5600000023841858,0.4210526347160339,0.5795454382896423
245,2195,0.5199999809265137,0.625,0.6315789222717285,0.5
246,2200,0.375,0.6666666865348816,0.7727272510528564,0.5357142686843872
247,2205,0.5833333134651184,0.4375,0.7749999761581421,0.5416666865348816
248,2210,0.7749999761581421,0.4761904776096344,0.8125,0.5714285969734192
249,2220,0.625,0.5760869383811951,0.6875,0.465909093618393
250,2225,0.554347813129425,0.460526317358017,0.7142857313156128,0.5434782505035399
251,2240,0.6309523582458496,0.6710526347160339,0.5,0.557692289352417
252,2255,0.7142857313156128,0.5882353186607361,0.5,0.5096153616905212
253,2270,0.6911764740943909,0.699999988079071,0.5714285969734192,0.4868420958518982
254,2285,0.609375,0.4886363744735718,0.7333333492279053,0.5131579041481018
255,2290,0.7833333611488342,0.550000011920929,0.5555555820465088,0.5263158082962036
256,2295,0.5394737124443054,0.625,0.6363636255264282,0.5147058963775635
257,2300,0.4411764740943909,0.625,0.5714285969734192,0.484375
258,2305,0.3541666567325592,0.5416666865348816,0.6666666865348816,0.5833333134651184
259,2315,0.4807692170143128,0.4666666686534882,0.7833333611488342,0.5
260,2320,0.5384615659713745,0.546875,0.5384615659713745,0.8571428656578064
261,2325,0.4464285671710968,0.5972222089767456,0.9807692170143129,0.6730769276618958
262,2330,0.699999988079071,0.625,0.8035714030265808,0.8214285969734192
263,2335,0.5178571343421936,0.5769230723381042,0.8125,0.675000011920929
264,2340,0.5694444179534912,0.6333333253860474,0.6730769276618958,0.7692307829856873
265,2345,0.6666666865348816,0.5,0.8333333134651184,0.8653846383094788
266,2355,0.5,0.5833333134651184,0.5,0.625
267,2365,0.375,0.6166666746139526,0.692307710647583,0.4666666686534882
268,2370,0.5227272510528564,0.4791666567325592,0.4545454680919647,0.8392857313156128
269,2385,0.699999988079071,0.5625,0.5769230723381042,0.574999988079071
270,2390,0.6041666865348816,0.7045454382896423,0.9230769276618958,0.7954545617103577
271,2410,0.692307710647583,0.3461538553237915,0.8000000119209291,0.5961538553237915
272,2425,0.5681818127632141,0.6153846383094788,0.4545454680919647,0.75
273,2430,0.3499999940395355,0.6363636255264282,0.5909090638160706,0.5909090638160706
274,2440,0.4157753884792328,0.7045454382896423,0.6000000238418579,0.6730769276618958
275,2445,0.6754966974258423,0.5625,0.5876623392105103,0.582812488079071
276,2455,0.476973682641983,0.4728915691375733,0.6656976938247681,0.6087570786476135
277,2465,0.5600000023841858,0.5957446694374084,0.6086956262588501,0.6190476417541504
278,2480,0.5060483813285828,0.5182926654815674,0.6013513803482056,0.646616518497467
279,2485,0.4473684132099152,0.557692289352417,0.7252066135406494,0.6219007968902588
280,2515,0.5396825671195984,0.5133333206176758,0.6004464030265808,0.6136363744735718
281,2530,0.4973684251308441,0.5907407402992249,0.6801075339317322,0.6981481313705444
282,2535,0.6285714507102966,0.5680146813392639,0.5396039485931396,0.6899038553237915
283,2540,0.6274038553237915,0.6586956381797789,0.6180555820465088,0.8466386795043945
284,2550,0.5263158082962036,0.4868420958518982,0.5248091816902161,0.7371134161949158
285,2555,0.6380208134651184,0.5552884340286255,0.7009345889091492,0.4931192696094513
286,2560,0.6972476840019226,0.4842342436313629,0.7869318127632141,0.5857142806053162
287,2570,0.5551947951316833,0.5851063728332521,0.7216494679450989,0.6184210777282715
288,2575,0.4895833432674408,0.545976996421814,0.7146464586257935,0.8060747385025024
289,2580,0.625,0.41566264629364014,0.6205882430076599,0.6810345053672789
290,2585,0.4941860437393189,0.554347813129425,0.6265060305595398,0.7766990065574646
291,2595,0.6131578683853149,0.5481927990913391,0.6114130616188049,0.5805555582046509
292,2600,0.7006173133850098,0.4524999856948853,0.7533783912658691,0.7175324559211731
293,2620,0.5316455960273743,0.5067567825317383,0.7051281929016113,0.625
294,2625,0.4664179086685181,0.551630437374115,0.6190476417541504,0.4305555522441864
295,2655,0.5694444179534912,0.4821428656578064,0.4666666686534882,0.932835817337036
296,2665,0.41796875,0.4772727191448212,0.6267605423927307,0.4266666769981384
297,2670,0.6111111044883728,0.5265151262283325,0.5933333039283752,0.7017543911933899
298,2675,0.4618644118309021,0.4866666793823242,0.5808823704719543,0.6840277910232544
299,2680,0.6159420013427734,0.6000000238418579,0.600806474685669,0.5080645084381104
300,2685,0.5725806355476379,0.5464285612106323,0.7205882072448729,0.5743243098258972
301,2690,0.6293103694915771,0.6619718074798584,0.296875,0.6102941036224365
302,2695,0.5096153616905212,0.7083333134651184,0.7361111044883728,0.6447368264198303
303,2700,0.4879032373428345,0.5219298005104065,0.5294117927551271,0.600806474685669
304,2705,0.5766128897666931,0.5047169923782349,0.6710526347160339,0.6230769157409668
305,2710,0.5255101919174194,0.6026785969734192,0.80859375,0.7864583134651184
306,2715,0.5980392098426819,0.6586538553237915,0.7543859481811523,0.6730769276618958
307,2720,0.5846773982048035,0.5818965435028076,0.7547169923782349,0.6342592835426331
308,2730,0.574999988079071,0.5904255509376526,0.6059321761131287,0.7916666865348816
309,2735,0.44999998807907104,0.5290697813034058,0.574999988079071,0.8135592937469482
310,2740,0.44565218687057495,0.4362744987010956,0.6315789222717285,0.8611111044883728
311,2745,0.625,0.5288461446762085,0.6359649300575256,0.6442307829856873
312,2755,0.581818163394928,0.5260416865348816,0.6029411554336548,0.6600000262260437
313,2760,0.5102040767669678,0.648809552192688,0.3811475336551666,0.5722222328186035
314,2765,0.554347813129425,0.5555555820465088,0.707317054271698,0.679347813129425
315,2775,0.5188679099082947,0.5096153616905212,0.6421568393707275,0.8365384340286255
316,2785,0.6176470518112183,0.550000011920929,0.692307710647583,0.7012194991111755
317,2795,0.5882353186607361,0.521276593208313,0.49404761195182795,0.521276593208313
318,2800,0.5392156839370728,0.5357142686843872,0.5597826242446899,0.6551724076271057
319,2815,0.4836956560611725,0.6173469424247742,0.4649122953414917,0.6689189076423645
320,2820,0.601190447807312,0.6193181872367859,0.7058823704719543,0.4926470518112183
321,2825,0.6585366129875183,0.5885416865348816,0.8235294222831726,0.7094594836235046
322,2835,0.6015625,0.4857142865657806,0.6511628031730652,0.5265957713127136
323,2840,0.5170454382896423,0.5069444179534912,0.3918918967247009,0.6397058963775635
324,2845,0.5984848737716675,0.6315789222717285,0.511904776096344,0.4921875
325,2855,0.5546875,0.518750011920929,0.75,0.5526315569877625
326,2865,0.4621212184429169,0.4166666567325592,0.875,0.7053571343421936
327,2870,0.3378378450870514,0.625,0.7758620977401733,0.7297297120094299
328,2880,0.6935483813285828,0.5099999904632568,0.6875,0.5925925970077515
329,2885,0.6428571343421936,0.5357142686843872,0.4632352888584137,0.7621951103210449
330,2890,0.5972222089767456,0.5241935253143309,0.7833333611488342,0.7777777910232544
331,2895,0.5241935253143309,0.6013513803482056,0.773809552192688,0.7142857313156128
332,2900,0.5789473652839661,0.5299999713897705,0.7232142686843872,0.6928571462631226
333,2905,0.6896551847457886,0.5740740895271301,0.8333333134651184,0.7592592835426331
334,2910,0.6583333611488342,0.4732142984867096,0.8333333134651184,0.6388888955116272
335,2915,0.625,0.5294117927551271,0.5799999833106995,0.6041666865348816
336,2920,0.4404761791229248,0.5384615659713745,0.8000000119209291,0.7132353186607361
337,2930,0.5799999833106995,0.5833333134651184,0.6388888955116272,0.5333333611488342
338,2935,0.6120689511299133,0.6071428656578064,0.7037037014961243,0.6296296119689941
339,2940,0.71875,0.5199999809265137,0.8148148059844971,0.5403226017951965
340,2955,0.5887096524238586,0.6100000143051147,0.4916666746139526,0.5517241358757019
341,2960,0.6637930870056152,0.6022727489471436,0.5564516186714172,0.7407407164573669
342,2965,0.6052631735801697,0.7096773982048035,0.7954545617103577,0.8214285969734192
343,2975,0.6600000262260437,0.5833333134651184,0.6379310488700867,0.5416666865348816
344,2980,0.4625000059604645,0.5086206793785095,0.7115384340286255,0.532608687877655
345,2985,0.5681818127632141,0.612500011920929,0.550000011920929,0.699999988079071
346,2990,0.7083333134651184,0.5,0.6739130616188049,0.6190476417541504
347,3000,0.4553571343421936,0.6458333134651184,0.4210526347160339,0.6195651888847351
348,3010,0.3421052694320679,0.5520833134651184,0.6447368264198303,0.8947368264198303
349,3015,0.5921052694320679,0.511904776096344,0.7954545617103577,0.609375
350,3020,0.5681818127632141,0.6499999761581421,0.6363636255264282,0.6323529481887817
351,3030,0.5113636255264282,0.511904776096344,0.671875,0.5657894611358643
352,3040,0.5476190447807312,0.5462962985038757,0.6428571343421936,0.6000000238418579
353,3050,0.52173912525177,0.6184210777282715,0.7142857313156128,0.8214285969734192
354,3055,0.6153846383094788,0.6388888955116272,0.8249999880790709,0.9464285969734192
355,3060,0.6521739363670349,0.4473684132099152,0.6000000238418579,0.6428571343421936
356,3075,0.4333333373069763,0.5657894611358643,0.7777777910232544,0.71875
357,3095,0.625,0.6315789222717285,0.5,0.3552631437778473
358,3100,0.609375,0.4027777910232544,0.5555555820465088,0.4705882370471954
359,3110,0.6842105388641357,0.5416666865348816,0.5909090638160706,0.557692289352417
