,step,fold_0,fold_1,fold_2,fold_3
373,3240,10.476761817932127,5.861125469207764,8.791687965393066,9.670857429504396
374,3245,5.64133358001709,4.76216459274292,1.465281367301941,7.253142356872559
375,3250,6.044285774230957,7.326406955718994,6.593766689300537,1.0989609956741333
376,3255,6.5731611251831055,7.450818061828612,6.677497386932372,6.365108013153076
377,3260,8.447434425354004,8.752874374389647,5.0837602615356445,6.61131477355957
378,3280,8.201938629150389,7.1919355392456055,7.779219627380371,6.725136280059815
379,3285,5.896141052246094,8.690177917480469,6.365479469299316,8.167953491210938
380,3295,8.456324577331543,6.554691791534424,6.873893737792969,6.519993782043457
381,3305,7.555356979370117,4.560359477996826,6.690042972564697,3.0659420490264893
382,3310,5.734323024749756,8.250929832458496,7.605726718902588,4.2631192207336435
383,3315,6.199267387390138,7.921989440917969,5.002167701721191,4.293755054473877
384,3320,7.421040058135986,7.9695024490356445,6.4822773933410645,7.570620536804199
385,3325,6.886276245117188,8.455394744873049,4.262637138366698,8.3587646484375
386,3330,6.9779558181762695,6.843794345855713,7.6041016578674325,4.16056489944458
387,3335,7.920098304748535,7.141757488250732,5.8428101539611825,6.1760926246643075
388,3340,8.059047698974611,9.15479564666748,6.260153770446777,5.002167701721191
389,3345,7.15013313293457,6.413658618927003,7.420707702636719,4.787552833557129
390,3355,8.354792594909668,6.895886421203612,6.22744607925415,8.54959774017334
391,3360,6.646637439727782,6.1175498962402335,6.305458545684815,6.332108974456787
392,3365,8.848336219787598,7.122896671295166,7.505372047424316,4.444938659667969
393,3370,6.022145748138428,6.065494060516357,4.594410419464111,5.6413331031799325
394,3375,8.629262924194336,6.467555046081543,3.296883344650269,7.306279182434082
395,3385,6.589456558227539,6.41434383392334,4.652646064758301,6.312920570373535
396,3390,7.830097675323486,7.550467014312744,4.7214622497558585,4.863218307495117
397,3395,6.845335483551025,7.410618782043457,6.895886421203612,6.110706329345702
398,3405,7.3793697357177725,7.113343715667725,5.777268886566162,6.405910015106201
399,3410,8.433886528015138,7.967467784881593,6.131884574890138,6.696120262145996
400,3415,7.885735034942628,6.700254917144775,5.227490425109863,9.416821479797363
401,3420,9.808709144592283,5.630294322967528,3.2546155452728267,4.645803928375244
402,3425,7.2531418800354,7.417986869812013,5.259589195251465,4.078664302825929
403,3430,7.446967601776122,8.156145095825195,4.138429641723634,6.1902828216552725
404,3435,5.408044815063477,7.2337236404418945,4.752771854400635,6.605776786804199
405,3440,6.799821376800537,6.803092002868652,4.720299243927002,6.612552165985107
406,3445,8.972406387329102,5.309490203857422,6.579855442047119,4.835428714752197
407,3460,10.131373405456543,7.945539474487305,6.012305736541747,3.715534925460816
408,3470,7.387460708618164,5.981973648071289,8.542590141296388,4.847108364105225
409,3480,6.856204509735107,7.422807216644287,6.399832248687744,4.083976745605469
410,3495,6.539719581604004,6.324113845825195,6.1742706298828125,6.1318840980529785
411,3500,7.051666259765625,9.21906280517578,4.1480393409728995,5.50184965133667
412,3505,6.593766212463379,7.332412242889403,11.333035469055176,6.417389869689941
413,3510,9.707489013671877,8.118306159973145,4.141455173492432,10.113314628601074
414,3515,5.093926906585693,6.0112571716308585,7.34795618057251,8.296078681945799
415,3520,5.91430139541626,4.3027119636535645,5.3726983070373535,4.494469165802002
416,3525,9.3141450881958,6.96629524230957,3.211026668548584,7.790412425994872
417,3530,7.996086120605469,9.821964263916016,2.9756484031677246,9.811014175415039
418,3540,8.32327938079834,7.240550518035889,3.8774666786193848,3.55144476890564
419,3545,8.425368309020996,6.907755374908447,6.215028285980225,2.518452405929565
420,3550,7.743006706237793,5.557964324951172,5.867552757263184,6.1992669105529785
421,3570,8.538752555847168,4.835428714752197,4.717491149902344,5.5607428550720215
422,3590,7.483401298522949,7.287436485290527,9.4022216796875,4.339487552642821
423,3595,7.1830644607543945,4.409667491912842,3.4764521121978764,6.984508037567139
424,3605,7.88757848739624,5.9156837463378915,4.959414005279541,4.2416043281555185
425,3610,7.764204978942871,7.572726249694824,7.867165565490723,4.458196640014648
426,3615,7.700868129730225,5.95270586013794,4.701111316680908,6.85019063949585
427,3620,10.476761817932127,3.948933362960816,2.057629108428955,7.555356979370117
428,3625,6.258622169494629,6.425457000732423,7.62105655670166,3.8504335880279537
429,3630,6.268148422241211,7.37108039855957,4.442808628082275,3.484993696212769
430,3645,7.3479557037353525,5.8809261322021475,2.8443698883056636,4.4900407791137695
431,3650,8.214029312133789,6.547976493835449,5.622591018676758,8.059047698974611
432,3655,8.303261756896973,5.641334056854247,8.059046745300293,5.166056156158447
433,3675,8.888656616210938,7.104686737060548,4.029523849487306,1.0073809623718262
434,3680,5.674228191375732,4.029523849487306,6.38007926940918,10.631084442138672
435,3690,5.880927085876465,5.096162796020508,3.6126766204833984,5.280065059661865
436,3695,7.129158020019531,5.154041767120361,5.036904335021973,3.9036011695861816
437,3700,7.9200987815856925,7.539108753204347,8.65162467956543,8.059047698974611
438,3705,10.822150230407717,3.93124270439148,3.261995553970337,5.036904811859131
439,3715,6.447238445281982,3.8995389938354488,2.2833969593048096,4.4772491455078125
440,3730,9.748847007751463,8.260523796081543,6.608419418334961,6.715872764587402
441,3735,7.483401775360107,6.819193840026856,3.223618984222412,3.6791305541992183
442,3745,7.253142833709718,4.281369209289552,5.0742154121398935,3.379600524902344
443,3750,8.226943969726562,4.869008541107178,4.775732040405273,2.6863491535186768
444,3755,8.562738418579103,3.6841356754302983,6.9845075607299805,9.993219375610352
445,3760,6.509231090545653,5.459355354309082,2.5371077060699463,4.407291889190674
446,3765,6.22744607925415,5.671181678771973,2.8355908393859863,6.162801265716553
447,3770,3.880282163619995,6.044285774230957,7.149155139923097,4.446371078491211
448,3780,4.513066291809082,5.756462574005128,5.97481107711792,6.118906021118164
449,3795,8.86495304107666,5.792440414428711,4.959414005279541,9.341169357299805
450,3800,8.69528865814209,7.326406955718994,9.551464080810547,6.4822773933410645
451,3810,5.963695049285889,6.1402268409729,5.238381385803223,2.6863491535186768
452,3820,5.036904811859131,4.3799171447753915,8.907368659973145,5.311645030975342
453,3825,5.311645030975342,9.878832817077637,4.029524326324463,9.670857429504396
454,3830,7.4834022521972665,7.364302635192871,3.113723039627075,6.410606384277344
455,3835,7.6348876953125,5.036904335021973,5.494804859161377,5.223456859588623
456,3845,4.892992973327637,2.417714357376098,3.0221428871154785,8.826576232910156
457,3850,6.574486255645753,6.547976493835449,5.288750171661377,5.820423603057861
458,3855,7.822017192840576,8.059047698974611,8.226944923400879,7.253142356872559
459,3860,10.521533966064453,8.974848747253418,5.756463050842285,9.918828010559082
460,3865,5.925770282745361,4.503584861755371,4.605170249938965,1.208857178688049
461,3870,7.521777153015138,4.701111316680908,4.029523849487306,2.820666790008545
462,3875,7.210727214813232,6.332108974456787,4.797051906585693,5.726165771484375
463,3880,8.596317291259767,7.253143310546875,4.605170249938965,7.422807216644287
464,3895,5.214677810668945,7.051666259765625,9.21034049987793,1.5110713243484497
465,3900,6.9077558517456055,5.92577075958252,5.372698783874512,5.036904811859131
466,3920,7.439120769500732,4.785059928894043,7.16359806060791,2.7702975273132324
467,3925,5.889304637908936,5.238381385803223,7.483401775360107,3.0221428871154785
468,3935,5.925770282745361,6.044285774230957,6.178603649139403,6.162801265716553
469,3945,5.104063510894775,4.533214569091797,4.029523849487306,4.977646827697754
470,3950,5.036904811859131,8.461999893188478,7.129157543182372,5.288749694824219
471,3955,7.439121723175049,5.3020052909851065,0.3099632859230041,10.649456977844238
472,3960,6.819193840026856,5.451708793640137,3.453877687454224,5.756462097167969
473,3965,8.327682495117188,5.756462574005128,2.6863491535186768,6.619932651519775
474,3970,6.22744607925415,4.029523849487306,4.959414005279541,2.417714357376098
475,3975,8.814582824707031,6.547976493835449,6.7158732414245605,9.066428184509276
476,3980,4.339487075805663,4.029523849487306,2.6863491535186768,5.64133358001709
477,3990,10.745396614074707,9.402222633361816,5.468639373779297,5.2383809089660645
478,3995,7.74908447265625,8.059047698974611,4.029523849487306,5.180816173553467
479,4000,6.593766689300537,6.907755374908447,2.6863491535186768,-1.1920928244535387e-07
480,4010,6.447237968444824,6.85019063949585,3.3579366207122803,2.0147619247436523
481,4025,6.044286251068115,5.64133358001709,4.959414005279541,7.253143310546875
482,4030,8.059047698974611,8.86495304107666,1.465281367301941,7.692727565765381
483,4035,6.044286251068115,8.596317291259767,2.4797070026397705,7.7232537269592285
484,4040,4.835428714752197,4.76216459274292,4.395843982696533,2.1979219913482666
485,4045,8.461999893188478,7.692726612091064,3.223618984222412,5.861125469207764
486,4055,6.22744607925415,6.044285774230957,8.059047698974611,4.029523849487306
487,4060,4.76216459274292,6.960086345672607,1.465281367301941,4.029523849487306
488,4065,7.755454063415527,6.22744607925415,6.8847293853759775,5.070115566253662
489,4075,7.197117328643799,6.38007926940918,6.044286251068115,7.383127689361572
490,4080,6.915534496307372,8.461999893188478,6.328418254852295,5.955399036407472
491,4090,6.6540164947509775,8.569454193115233,5.668197154998778,5.572746276855469
492,4105,8.392525672912598,7.802835464477539,6.180418491363525,6.9845075607299805
493,4115,7.509566783905028,7.292562007904053,6.933151721954347,5.699416637420653
494,4120,7.662200450897218,5.944262027740479,6.22509765625,4.098404407501222
495,4125,6.8442649841308585,7.594101905822754,6.5173163414001465,5.7139973640441895
496,4140,8.66499137878418,6.85578727722168,6.003990650177003,4.716034889221191
497,4155,8.986194610595703,6.9297542572021475,6.296131610870361,6.741703987121582
498,4160,8.678975105285645,5.286963939666748,7.221225261688232,6.0950775146484375
499,4170,8.518553733825684,4.863218307495117,6.447238445281982,7.895246028900146
500,4175,9.744121551513672,5.343498706817627,6.417389869689941,5.900374412536621
501,4180,8.059047698974611,7.13484525680542,4.519092082977295,7.827466011047362
502,4190,8.454098701477049,7.329895496368407,7.071419715881348,7.115967273712157
503,4195,6.08905839920044,6.166923522949219,6.115394592285156,5.743229389190674
504,4215,9.587488174438477,6.703319549560548,5.583075046539307,6.352425575256348
505,4225,7.753007888793945,4.1845059394836435,6.088085174560548,7.153536796569824
506,4230,7.1830644607543945,5.789546012878418,4.955225944519043,3.178846597671509
507,4235,8.549124717712402,5.762651920318604,3.2546155452728267,8.853601455688477
508,4240,8.527596473693848,7.202773094177246,4.192883014678955,5.4490156173706055
509,4250,8.854348182678223,5.675995826721191,4.959414482116699,3.817443370819092
510,4255,8.433887481689451,4.197421073913573,4.835428714752197,8.483207702636719
511,4260,9.21034049987793,6.332108974456787,4.0295233726501465,5.162827491760254
512,4265,10.726479530334473,7.104686737060548,6.477842807769775,7.434755325317383
513,4275,7.926932334899902,6.279777050018311,5.948344707489014,2.649549961090088
514,4285,7.9311256408691415,7.204299449920653,8.488862991333008,7.790412425994872
515,4295,7.9997901916503915,7.776273727416992,5.561878204345703,8.759833335876465
516,4300,10.543920516967773,6.8811869621276855,6.608419418334961,7.23948335647583
517,4305,9.38303279876709,7.387459754943848,6.222058773040772,3.973558187484741
518,4310,9.021322250366213,4.649450778961182,6.1742706298828125,6.204187870025635
519,4315,9.112922668457033,7.1342387199401855,7.11092472076416,4.5106611251831055
520,4335,8.791688919067383,6.486550807952881,5.3020057678222665,2.944652318954468
521,4340,8.001482963562013,7.036631107330322,3.1480655670166016,3.3476042747497563
522,4345,9.2883939743042,8.406420707702638,4.877843856811523,4.513066291809082
523,4350,10.372292518615724,6.757201194763184,6.419919490814209,4.096682548522948
524,4365,8.364314079284668,7.171186447143555,7.575505256652832,4.819626808166504
525,4370,10.154400825500488,6.907755374908447,5.867552757263184,7.011370658874513
526,4375,8.059047698974611,5.714597225189209,6.989990234375,7.790412902832031
527,4380,8.799164772033691,5.918362617492676,5.726165771484375,4.853744983673097
528,4385,7.917660713195801,3.952033042907715,9.380203247070312,7.2348270416259775
529,4395,8.217068672180176,4.701111316680908,9.238421440124512,4.924973487854004
530,4400,6.840819835662843,6.690529823303223,4.520928859710693,2.4797070026397705
531,4405,7.630374431610107,6.2498741149902335,9.24420166015625,9.744121551513672
532,4410,8.059046745300293,6.091141223907472,3.6344726085662837,5.19360876083374
533,4420,7.4967894554138175,5.058338165283203,7.291520118713379,5.7420716285705575
534,4430,8.747014045715332,4.358464241027832,4.617163181304932,7.210727214813232
535,4435,9.768542289733887,8.621307373046875,2.657771110534668,2.552031755447388
536,4440,9.939491271972656,7.7086548805236825,8.234243392944336,5.494804859161377
537,4445,8.749822616577147,8.612119674682617,8.69528865814209,4.730310440063477
538,4450,8.246467590332031,4.3562421798706055,4.54612922668457,5.408045291900635
539,4460,10.955267906188963,6.619931697845459,3.0814006328582764,4.856093406677246
540,4465,9.158008575439453,5.992625236511231,5.622591018676758,4.605170249938965
541,4470,7.828789234161378,8.059047698974611,4.877844333648682,7.4391212463378915
542,4480,7.279139518737793,6.5306077003479,7.867165565490723,3.19003963470459
543,4485,8.66347599029541,6.044286251068115,4.503585815429688,5.280066013336182
544,4495,7.960766315460205,6.101850509643555,2.0147619247436523,2.574418067932129
545,4500,8.483207702636719,6.593766689300537,8.770139694213867,4.605170249938965
546,4520,9.103739738464355,2.989646673202514,3.8952066898345943,2.6863489151000977
547,4525,8.31901741027832,3.158275365829468,6.907755374908447,4.1480393409728995
548,4535,10.073809623718262,5.372698783874512,2.1826589107513428,7.303512096405028
549,4540,10.793368339538574,3.911008596420288,1.8804444074630735,5.324727535247803
550,4545,9.488879203796387,7.051666259765625,6.286056995391847,4.939416885375977
551,4550,9.440598487854004,5.8322062492370605,3.273988008499145,4.324367046356201
552,4555,7.3035125732421875,3.8905746936798096,3.223618984222412,6.044285774230957
553,4560,8.059047698974611,5.324728488922119,4.775732040405273,4.4900407791137695
554,4565,8.059047698974611,5.1411166191101065,7.387460708618164,11.28266716003418
555,4575,6.58155632019043,7.462081909179687,2.5371077060699463,2.984832763671875
556,4580,9.58748722076416,3.3848001956939697,2.5371077060699463,5.909968376159668
557,4585,8.490782737731934,5.64133358001709,8.059047698974611,7.387460708618164
558,4600,10.67823886871338,7.284139156341553,3.480043649673462,2.686349630355835
559,4605,8.346871376037598,2.417714357376098,6.113759994506836,5.3726983070373535
560,4610,8.490781784057617,7.195578575134277,5.269377708435059,4.701111316680908
561,4615,9.78598690032959,6.4920101165771475,9.402222633361816,6.523991107940674
562,4625,7.835184574127197,7.219563961029053,6.850190162658691,1.4845614433288574
563,4655,5.596560478210449,7.723254680633545,4.945324897766113,7.891151428222656
564,4660,8.730634689331055,7.503251075744629,3.273988008499145,3.861627340316773
565,4665,10.476762771606444,4.804432392120361,7.891151428222656,5.820423603057861
566,4675,9.570119857788086,5.64133358001709,4.029523849487306,5.114395618438722
567,4695,7.675283432006836,4.2416043281555185,3.453877687454224,5.57934045791626
568,4710,7.61132287979126,5.93824577331543,4.029523849487306,4.988934516906738
569,4725,7.867165565490723,3.6457595825195312,7.835185527801514,5.514085292816162
570,4740,6.199267864227295,5.925770282745361,8.791687965393066,3.261995553970337
571,4745,6.332108497619629,5.238381385803223,6.178603172302246,7.857571601867676
572,4755,7.675284385681152,9.133587837219238,6.447237968444824,3.453877687454224
573,4760,9.133587837219238,5.925770282745361,7.253143310546875,1.465281367301941
574,4765,6.7158732414245605,3.880281686782837,5.889304637908936,6.574486255645753
575,4770,10.538755416870117,10.476761817932127,5.180816650390625,6.044286251068115
576,4780,6.1992669105529785,6.447237968444824,4.3653178215026855,2.6863491535186768
577,4785,7.129157543182372,6.85019063949585,5.57934045791626,5.180816650390625
578,4790,8.86495304107666,6.7158732414245605,9.402222633361816,9.670857429504396
579,4795,7.129158020019531,4.835428714752197,4.3653178215026855,5.3726983070373535
580,4800,9.066429138183594,8.678975105285645,6.044286251068115,6.044286251068115
581,4805,9.608864784240724,4.959414005279541,4.605170249938965,3.693730115890503
582,4810,6.715873718261719,7.74908447265625,5.269377708435059,5.7084922790527335
583,4815,8.059047698974611,6.044285774230957,10.745396614074707,4.892993450164795
584,4820,8.425368309020996,7.439121723175049,11.35593032836914,5.64133358001709
585,4830,6.819194316864014,5.288750171661377,5.889304161071777,9.670857429504396
586,4835,7.74908447265625,8.059047698974611,4.029523849487306,7.387460708618164
587,4845,9.670857429504396,6.960086345672607,2.78967022895813,2.1979219913482666
588,4855,6.960086345672607,7.656095027923584,3.663203477859497,2.014761686325073
589,4860,7.656095027923584,5.579340934753418,6.447237968444824,7.326406955718994
590,4870,6.593766689300537,5.889304161071777,1.8316017389297483,6.593766689300537
591,4880,8.903559684753418,4.76216459274292,6.960086345672607,6.6574745178222665
592,4885,8.159159660339355,3.3579366207122803,8.22022819519043,7.171593189239503
593,4890,8.525047302246094,4.3653178215026855,7.341460704803468,8.111041069030763
594,4895,6.858763694763184,2.417714357376098,4.006096363067627,7.712134838104247
595,4910,8.168694496154785,2.6863491535186768,7.303511619567871,4.446371078491211
596,4915,8.439789772033691,7.776724815368652,5.560742378234863,5.844143867492676
597,4920,7.4438538551330575,6.058779716491699,7.53345775604248,3.9987642765045166
598,4925,7.936941623687744,8.843317031860352,7.7627601623535165,4.168473243713379
599,4935,9.776549339294434,5.044594764709473,5.708491802215576,6.286056995391847
600,4940,8.433887481689451,7.781149864196777,7.885735034942628,5.328296661376953
601,4950,8.059047698974611,4.566793918609619,4.308797836303712,5.339938163757324
602,4980,8.66855525970459,5.8273115158081055,6.641252517700195,4.3328213691711435
603,4985,8.258529663085938,5.607519149780273,6.644100666046143,5.681629180908202
604,4995,6.919384479522705,6.654259204864503,6.3603272438049325,7.073214054107666
605,5000,8.197997093200684,4.775732040405273,4.029523849487306,5.314803123474121
606,5010,10.261229515075684,5.255900859832764,6.314305782318115,5.96966552734375
607,5015,8.440792083740233,7.539108753204347,6.227445125579834,6.684269428253174
608,5020,8.10146427154541,8.09052848815918,7.435925483703612,6.6432695388793945
609,5025,7.857571601867676,8.20691967010498,4.612105846405028,7.602091789245605
610,5035,8.487720489501951,5.39877986907959,6.83267068862915,5.516144275665283
611,5040,8.421252250671388,5.839889526367188,3.5645787715911865,4.612105369567871
612,5045,6.771838665008545,4.503585338592528,5.089924812316895,5.8701701164245605
613,5055,7.231063842773437,5.70413064956665,5.227490425109863,7.535732746124268
614,5060,7.253143310546875,5.726166248321532,4.649450302124023,7.5966434478759775
615,5065,8.791687965393066,7.263092994689941,6.907754421234131,8.342816352844237
616,5070,9.02817440032959,9.054576873779297,5.965788841247559,5.686106204986572
617,5085,7.783053398132324,5.159756660461426,6.178603649139403,6.6990838050842285
618,5095,7.771224498748778,7.3167667388916025,9.066428184509276,6.044286251068115
619,5120,7.794816493988037,5.273935794830322,6.694209098815918,4.157444953918457
620,5125,9.228909492492676,5.583768844604492,5.273935317993164,8.994473457336426
621,5130,8.455394744873049,7.475058555603027,5.876389503479004,7.002123832702638
622,5135,8.341821670532228,7.555357933044434,7.493500232696532,7.364302635192871
623,5145,9.165191650390623,8.473852157592772,5.099866390228272,7.067164897918701
624,5155,8.146646499633789,5.773645877838135,7.422806739807129,6.832671642303468
625,5160,9.17359733581543,4.70111083984375,4.257610321044922,7.584986209869385
626,5165,8.581393241882324,7.739243984222412,6.96629524230957,5.487011432647705
627,5175,9.066428184509276,7.5461997985839835,8.461999893188478,5.57934045791626
628,5180,8.059048652648926,9.503594398498537,7.8469672203063965,6.044285774230957
629,5185,7.675282955169678,3.5151166915893555,7.318931102752685,6.799821853637695
630,5190,6.799821853637695,4.749081611633301,8.719625473022461,7.088976860046388
631,5195,7.969502925872803,8.902436256408691,8.353890419006348,5.3726983070373535
632,5210,7.736685752868652,4.029523849487306,4.226086139678955,7.828789234161378
633,5215,7.575504779815674,7.272799015045166,5.084875583648682,7.432232856750487
634,5220,9.955294609069824,8.667277336120605,4.701111316680908,5.9037208557128915
635,5245,7.784308910369872,6.461133003234862,5.315542221069336,6.38007926940918
636,5250,7.30936861038208,6.044285774230957,10.073809623718262,6.199267387390138
637,5255,7.955726623535156,4.779202461242676,5.333193302154541,6.319025993347168
638,5260,10.745396614074707,5.609729766845703,4.856093406677246,6.399831771850586
639,5270,8.575652122497559,5.889303684234619,3.792493104934693,8.15275764465332
640,5275,8.61484432220459,4.40436315536499,6.747109413146973,5.2088966369628915
641,5280,6.715872764587402,5.658481121063232,8.821390151977539,7.0788936614990225
642,5285,9.24420166015625,7.929062843322754,5.909968852996826,6.105339050292969
643,5290,8.533109664916992,7.022884845733643,5.4846296310424805,6.25270938873291
644,5315,8.506772041320799,7.555357456207275,2.501083850860596,5.925770282745361
645,5320,8.614845275878906,6.669556617736816,6.749453067779541,7.915135860443115
646,5325,9.348496437072754,7.405611515045166,10.547871589660645,7.387460231781006
647,5330,8.63469409942627,4.76216459274292,4.163840770721436,6.044286251068115
648,5335,8.999269485473633,5.775650501251222,1.208857178688049,5.876388549804688
649,5340,8.562738418579103,6.156217575073242,6.124876022338867,8.208290100097656
650,5360,9.509676933288574,7.195578575134277,3.9036011695861816,5.540594577789307
651,5365,8.596317291259767,7.448513984680176,5.318971633911133,8.059047698974611
652,5370,9.57011890411377,4.939416885375977,6.118906497955322,7.3128395080566415
653,5375,8.346871376037598,6.930781841278076,4.178765773773193,7.439120769500732
654,5380,7.950141906738281,5.080704212188722,7.656095504760742,6.044285297393799
655,5385,8.336946487426758,3.4369471073150635,4.775732040405273,4.835428714752197
656,5390,8.730635643005371,4.804432392120361,9.939492225646973,6.657474040985107
657,5400,6.76960039138794,2.2386243343353267,6.369246959686278,7.53345775604248
658,5405,6.7158732414245605,6.9474549293518075,8.059047698974611,5.734322547912598
659,5410,7.051666736602782,7.422806739807129,7.3264079093933105,6.044285774230957
660,5415,9.78598690032959,7.051667213439941,6.391658306121826,6.509231090545653
661,5420,6.6574745178222665,5.956687450408936,4.1845054626464835,6.608419895172119
662,5425,10.241706848144533,8.442811965942383,7.857571601867676,8.974848747253418
663,5430,9.967769622802734,7.822017192840576,3.1812031269073486,8.730635643005371
664,5450,9.97786808013916,5.64133358001709,2.930562734603882,6.4106059074401855
665,5460,7.3479552268981925,6.6487135887146,3.0221428871154785,6.547976016998291
666,5465,7.61132287979126,8.059047698974611,8.226944923400879,6.245762348175049
667,5480,9.234325408935547,11.68561840057373,7.483401298522949,5.948344707489014
668,5490,8.059047698974611,4.230999946594238,3.6265716552734375,7.219563961029053
669,5495,9.178359985351562,4.3653178215026855,5.238381385803223,8.826576232910156
670,5505,8.059047698974611,6.362405776977539,6.178603172302246,6.99864673614502
671,5515,9.755688667297363,7.857571601867676,3.453877687454224,7.790412425994872
672,5520,8.954497337341309,6.044285774230957,8.346870422363281,5.726165294647218
673,5525,8.814583778381348,6.907755374908447,7.253143310546875,8.25092887878418
674,5535,7.387460708618164,6.4920105934143075,7.61132287979126,6.636862754821777
675,5550,6.619931697845459,2.789670467376709,5.909968376159668,6.7158732414245605
676,5555,8.770139694213867,7.8072028160095215,6.7158732414245605,4.533214092254639
677,5570,8.059047698974611,2.4797070026397705,4.892993450164795,5.104063510894775
678,5580,6.873893737792969,5.792440891265869,9.066429138183594,5.64133358001709
679,5595,8.059047698974611,8.059047698974611,4.029523849487306,5.7084922790527335
680,5610,8.814583778381348,8.596317291259767,6.044286251068115,6.819194316864014
681,5615,8.988938331604004,4.339487552642821,4.317347049713135,6.593766689300537
682,5620,9.738016128540039,7.253142833709718,5.579340934753418,6.593766689300537
683,5625,9.608864784240724,3.0996339321136475,11.081191062927246,5.57934045791626
684,5630,7.749083995819093,5.180816650390625,4.029523849487306,7.129157543182372
685,5635,8.678974151611326,8.369011878967285,10.98961067199707,9.402222633361816
686,5640,10.409603118896484,4.3653178215026855,5.889304161071777,7.326406955718994
687,5645,4.701111316680908,5.889304161071777,4.3653178215026855,6.85019063949585
688,5650,9.498162269592283,2.0147621631622314,1.465281367301941,6.044286251068115
689,5655,10.409603118896484,4.029524326324463,2.78967022895813,9.066428184509276
690,5665,9.158008575439453,6.044286251068115,3.663203477859497,5.494804859161377
691,5670,9.158008575439453,3.296883344650269,8.425368309020996,6.85019063949585
692,5675,9.89064884185791,7.7232537269592285,1.8316017389297483,7.656095027923584
693,5690,7.051666736602782,3.3579366207122803,8.012996673583983,6.547976493835449
694,5695,8.107596397399902,2.930562734603882,7.203463554382324,6.9356651306152335
695,5705,7.759556293487549,6.960087299346924,7.206648826599121,5.723464012145996
696,5710,8.059047698974611,6.860391616821289,6.1531920433044425,6.4949564933776855
697,5720,8.059047698974611,5.381041526794434,7.881275177001952,7.8875794410705575
698,5745,7.571605205535889,5.479169845581055,6.354249000549316,7.751710891723633
699,5750,8.059047698974611,2.574418067932129,6.976113319396973,6.490029811859131
700,5755,6.8358001708984375,3.32995343208313,7.308722496032715,7.036631107330322
701,5760,8.059046745300293,7.1509857177734375,4.096127510070802,7.010715961456299
702,5765,7.720690250396728,5.7978763580322275,8.091544151306152,7.397953510284424
703,5775,7.519378662109375,5.3726983070373535,6.527829647064209,7.018087387084961
704,5780,8.548615455627441,4.2894935607910165,6.583953857421875,6.776926040649414
705,5785,7.744240760803223,3.712238788604736,4.707760810852051,7.422807216644287
706,5790,8.018344879150389,6.890178680419923,7.509566783905028,6.659318447113037
707,5800,7.711674690246582,6.673899173736572,7.088977336883545,7.042906761169434
708,5805,8.621306419372559,7.198811531066895,7.117569446563722,6.62921667098999
709,5810,8.444853782653809,5.815807819366455,6.715872764587402,6.812802791595459
710,5820,7.9619507789611825,4.7918663024902335,4.350054264068604,5.846759796142577
711,5825,7.103592872619629,5.6331095695495605,6.978970050811768,7.567642688751222
712,5830,8.183671951293945,5.162827014923097,4.597790241241455,8.253241539001465
713,5835,8.772609710693361,5.518695831298828,7.326407432556152,5.763749122619629
714,5885,6.532712459564209,2.7011094093322754,7.344954490661621,6.987907886505128
715,5900,7.661770820617676,6.9779558181762695,6.122782707214356,6.3007097244262695
716,5905,8.257221221923826,8.435136795043945,6.779833793640138,6.832670211791992
717,5910,7.698194980621338,4.863218307495117,8.703771591186522,8.254024505615233
718,5915,7.718524932861327,5.036904811859131,6.980724811553955,7.397484302520753
719,5925,7.602875232696532,2.951200246810913,5.748787879943848,5.628541469573975
720,5930,7.6690940856933585,4.710570335388184,6.954178810119629,6.232329845428468
721,5935,7.298760414123535,6.14760684967041,6.38007926940918,8.605422973632812
722,5945,6.514397144317628,5.736145973205566,6.873894214630128,6.623875141143799
723,5960,7.669093608856201,9.60369873046875,8.129741668701174,8.678975105285645
724,5965,7.871627330780028,8.667277336120605,5.477633476257324,7.374789237976074
725,5970,6.96629524230957,5.6413331031799325,8.200434684753418,7.333733081817628
726,5975,7.195578575134277,5.421541690826416,3.6575677394866943,6.5183472633361825
727,5980,7.656095504760742,6.215028285980225,5.322012424468994,7.439120769500732
728,5985,7.6492652893066415,5.252772331237793,6.9662957191467285,6.7158732414245605
729,5990,7.303512096405028,6.215028285980225,7.8469672203063965,7.030233860015869
730,5995,7.236696243286133,7.458905696868896,5.655472278594972,6.22744607925415
731,6005,7.54464054107666,5.252772331237793,6.162801742553711,8.226944923400879
732,6015,7.51661205291748,7.6393065452575675,7.862484931945801,5.820423126220702
733,6020,6.930781364440918,3.2053029537200928,9.639253616333008,7.031914710998535
734,6030,6.601560592651367,4.107014656066895,5.53071928024292,6.593766689300537
735,6040,8.059047698974611,8.584638595581055,4.442808628082275,5.871591567993164
736,6050,8.157328605651855,5.1208529472351065,5.27675724029541,6.715872764587402
737,6055,8.490781784057617,8.361263275146483,4.701111316680908,8.89853286743164
738,6060,7.051667213439941,11.03739070892334,6.1728878021240225,8.394842147827147
739,6065,6.093426704406737,5.989832878112793,10.862194061279297,6.362405776977539
740,6070,8.150628089904785,6.08715295791626,4.503585815429688,5.405458927154541
741,6075,8.550453186035156,9.09892463684082,6.388269901275635,5.408045768737793
742,6095,6.06842041015625,6.523991107940674,5.096162796020508,5.4146728515625
743,6120,5.871591567993164,7.051667213439941,6.492011070251465,6.763843536376952
